username,content,label,clean_teks
railpacker,"First impression make kendaraan listrik, langsung sesuka ituu, aku kira bakal lambat ternyata gesit juga wkwk #pakemotorlistrikyuk #pakemobillistrikyuk #pakebislistrikyuk #lebihhemat",2,"['first', 'impression', 'pakai', 'kendara', 'listrik', 'langsung', 'suka', 'ituu', 'lambat', 'nyata', 'gesit']"
RaDin_1926,"Indonesia melakukan berbagai langkah taktis untuk mendukung dan mewujudkan Kendaraan Listrik Dunia

#RajaBaterai",1,"['indonesia', 'laku', 'langkah', 'taktis', 'dukung', 'wujud', 'kendara', 'listrik', 'dunia']"
akununa_,baru kali ini ak naik ojol kendaraan listrik walaupun sebenernya udh beberapa kali liat tapi sumvah bru ngerasain😭😭,1,"['ojol', 'kendara', 'listrik', 'sebenernya', 'lihat', 'sumvah']"
rezamulyawan,"subsidi kendaraan listrik sampe 80 juta, terus bagaimana jaminan pendidikan, kesehatan buat yang kurang mampu dan di daerah terpencil? mereka pan ga butuh itu, aaaahhhh kamuh mah konoha pisan",0,"['subsidi', 'kendara', 'listrik', 'juta', 'jamin', 'didik', 'sehat', 'daerah', 'pencil', 'butuh', 'kamuh', 'konoha']"
tikolapema,"Mengapa subsidi tidak diberikan secara maksimal untuk pengembangan dan perbaikan transportasi umum ya?

Pemerintah salah prioritas gak sih kalau  subsidi kendaraan listrik ini benar-benar dilakukan?",0,"['subsidi', 'maksimal', 'kembang', 'transportasi', 'perintah', 'salah', 'prioritas', 'subsidi', 'kendara', 'listrik', 'laku']"
iipumarrifai,"Pak @mohmahfudmd subsidi pembelian kendaraan dan alat listrik itu cuma bikin untung produsen aja, lebih baik tarif listriknya yang diturunkan, pasti masyarakat akan konversi ke listrik kalau  tarif listrik murah, tarif malah listrik ditahan padahal surplus",0,"['subsidi', 'beli', 'kendara', 'alat', 'listrik', 'bikin', 'untung', 'produsen', 'tarif', 'listrik', 'turun', 'masyarakat', 'konversi', 'listrik', 'tarif', 'listrik', 'murah', 'tarif', 'listrik', 'tahan', 'surplus']"
ZRbaron,"Pengen tahu apa tanggapan wakil2 rakyat di Senayan terhadap subsidi kepada kendaraan listrik yang dijual Loe Hoet dan kawan2.

Subsidi BBM, subsidi mendasar kebutuhan rakyat dicabut. Subsidi pembelian kendaraan listrik diadakan!

Jahat dan Rakus!

🙄🙄🙄",0,"['tanggap', 'wakil', 'rakyat', 'senayan', 'hadap', 'subsidi', 'kendara', 'listrik', 'jual', 'hoet', 'kawan', 'subsidi', 'bbm', 'subsidi', 'dasar', 'butuh', 'rakyat', 'cabut', 'subsidi', 'beli', 'kendara', 'listrik', 'jahat', 'rakus']"
MarlinaRMelgia,Keren bngtt kendaraan listrik dan hemat ini juga gak kalah gesit dan lincah lohhhh! jujur baru pertama kali coba pake kendaraan listrik tapi langsung jatuh cinta! #pakemotorlistrikyuk #pakemobillistrikyuk  #pakebislistrikyuk #lebihhemat,2,"['keren', 'bngtt', 'kendara', 'listrik', 'hemat', 'kalah', 'gesit', 'lincah', 'jujur', 'coba', 'pakai', 'kendara', 'listrik', 'langsung', 'jatuh', 'cinta']"
MarlinaRMelgia,"Tdi gue naik kendaraan umum tapi udah yang pakai listrik, pas dijalan aman bngt gk ada gangguan sama sekali #pakemotorlistrikyuk #pakemobillistrikyuk  #pakebislistrikyuk #lebihhemat",2,"['kendara', 'pakai', 'listrik', 'jalan', 'aman', 'bngt', 'ganggu']"
MarlinaRMelgia,"karena pake kendaraan listrik ini ga pake bensin, gue jadi sedikit kontribusi dalam mengurangi polusi, keren gk mencemari udara jadinya! #pakemotorlistrikyuk #pakemobillistrikyuk  #pakebislistrikyuk #lebihhemat",2,"['pakai', 'kendara', 'listrik', 'pakai', 'bensin', 'kontribusi', 'polusi', 'keren', 'cari', 'udara']"
allanbaoy,"Senyum senyum sendiri sore ini ngebayangin di Indonesia semua serba listrik, kendaraan listrik terutamaa sih #pakemotorlistrikyuk #pakemobillistrikyuk #pakebislistrikyuk #lebihhemat",2,"['senyum', 'sore', 'bayang', 'indonesia', 'serba', 'listrik', 'kendara', 'listrik', 'terutamaa']"
Oliviafebr,"Sekarang polusi makin parah,asap kendaraan bikin overthinking apalagi setelah punya anak ,ga sehat banget, harusnya kita udah mulai merubah gaya hidup ke kendaraan listrik deh biar mengurangi polusi. #Pakaimobillstrikyuk #pakaimotorlistrikyuk #pakaibislistrikyuk #lebihhemat",2,"['polusi', 'parah', 'asap', 'kendara', 'bikin', 'overthinking', 'anak', 'sehat', 'banget', 'rubah', 'gaya', 'hidup', 'kendara', 'listrik', 'biar', 'polusi']"
panggilakuucaca,"Dikirimin video sama temen, eh videonya kendaraan motor listrik. Kerenn juga yes. Bagus juga nih kalau seluruh warga Indonesia pda pake kendaraan listrik #pakemotorlistrikyuk #pakemobillistrikyuk #pakebislistrikyuk #lebihhemat",2,"['dikirimin', 'video', 'temen', 'eh', 'video', 'kendara', 'motor', 'listrik', 'kerenn', 'bagus', 'warga', 'indonesia', 'pakai', 'kendara', 'listrik']"
takatamaci0o,"Nanton vlog-vlog di luar negeri, ternyata banyak juga ya kendaraan yang udah berbasis listrik. Kayanya seru deh diterapin di Indonesia juga #pakemotorlistrikyuk #pakemobillistrikyuk  #pakebislistrikyuk #lebihhemat",2,"['nanton', 'vlog', 'negeri', 'nyata', 'kendara', 'bas', 'listrik', 'kaya', 'seru', 'diterapin', 'indonesia']"
Fergitaardhn,"Gw masih terkagum-kagum pake KENDARAAN LISTRIK, Indonesia kayaknya wajib banget mulai beralih ke jenis kendaraan ini 

#pakemobillistrikyuk #pakemotorlistrikyuk #pakebislistrikyuk #lebihhemat",2,"['kagum', 'kagum', 'pakai', 'kendara', 'listrik', 'indonesia', 'kayak', 'wajib', 'banget', 'alih', 'jenis', 'kendara']"
iwanpiliang7,"8 tahun terakhir minat membaca buku drop, terlebih sastra, novel bermutu:

Mengelola negara tentu membangun peradaban. Pembangunan immateril mencerdaskan bangsa, warga berbudi. 

Mensubsidi penerbitan dan distribusi buku jauh lbh berguna dr subsidi kendaraan listrik.",0,"['minat', 'baca', 'buku', 'drop', 'sastra', 'novel', 'mutu', 'kelola', 'negara', 'bangun', 'adab', 'bangun', 'immateril', 'cerdas', 'bangsa', 'warga', 'budi', 'subsidi', 'terbit', 'distribusi', 'buku', 'subsidi', 'kendara', 'listrik']"
restyaryanti,Dengar-dengar kendaraan listrik mau jadi kendaraan umum di indonesia ya ? Hmm ide bagus ga sih? Bebas polusi ? Dan lebih hemat ga sih? Bbm kan dah malah sekarang #pakemotorlistrikyuk #pakemobillistrikyuk #pakebislistrikyuk #lebihhemat,2,"['dengar', 'kendara', 'listrik', 'kendara', 'indonesia', 'ide', 'bagus', 'bebas', 'polusi', 'hemat', 'bbm']"
restyaryanti,Dukung banget sih kalau pemerintah ada ngerencanain untuk kita sekarang menggunakan kendaraan listrik #lebihhemat #pakemotorlistrikyuk #pakemobillistrikyuk,2,"['dukung', 'banget', 'perintah', 'rencana', 'kendara', 'listrik']"
shezkila,Keren banget sekarang di Indonesia udah bisa pake kendaraan listrik #pakemotorlistrikyuk #pakemobillistrikyuk #pakebislistrikyuk #lebihhemat,2,"['keren', 'banget', 'indonesia', 'pakai', 'kendara', 'listrik']"
candyariestha,"kalau  aja @gojekindonesia bikin kategori khusus goride electric dengan harga 25% lebih murah ketimbang goride biasa, gw yakin lebih mempercepat pemakaian kendaraan listrik di kota2 besar.. dan subsidi pemerintah pun di alokasikan untuk para driver yg mau mengganti motornya",2,"['bikin', 'kategori', 'khusus', 'goride', 'electric', 'harga', 'murah', 'ketimbang', 'goride', 'cepat', 'pakai', 'kendara', 'listrik', 'kota', 'subsidi', 'perintah', 'alokasi', 'driver', 'ganti', 'motor']"
Elsa_Wijayanty,"Pemerintah tengah menggalakan penggunaan kendaraan listrik untuk menghemat penggunaan BBM
#pakemotorlistrikyuk 
#pakemobillistrikyuk
#pakebislistrikyuk
#lebihhemat",1,"['perintah', 'menggala', 'kendara', 'listrik', 'hemat', 'bbm']"
Yaya_agha,"Listrik aja sebulan bisa 2 sampe 3 kali mati, malah gembar gembor subsidi kendaraan listrik. 
Bingung banget ama pola pikir pemerintah RI",0,"['listrik', 'mati', 'gembar', 'gembor', 'subsidi', 'kendara', 'listrik', 'bingung', 'banget', 'pola', 'pikir', 'perintah']"
RamadaniFw,Wow beberapa negara di eropa seperti iralndia dan luksemburg udah mulai beralih ke kendaraan listrik. Bakal keren nih kalau Indonesia juga beralih ke kendaraan listrik . #pakemotorlistrikyuk #pakemobillistrikyuk #pakebislistrikyuk #lebihhemat,2,"['wow', 'negara', 'eropa', 'iralndia', 'luksemburg', 'alih', 'kendara', 'listrik', 'keren', 'indonesia', 'alih', 'kendara', 'listrik']"
RabbitpurpleU,"Kemarin liat kendaraan listrik dimana-mana ternyata udah banyak yang pakai ya. Tapi, kalau  dibandingin sama kendaraan berbahan bakar bensin jumlahnya masih kalah banyak😣. #pakemotorlistrikyuk #pakemobillistrikyuk #pakebislistrikyuk #lebihhemat",1,"['kemarin', 'lihat', 'kendara', 'listrik', 'nyata', 'pakai', 'dibandingin', 'kendara', 'bahan', 'bakar', 'bensin', 'kalah']"
MonMorosis,"Sekarang ini banyak kendaraan listrik yang berlalulalang
#pakemotorlistrikyuk 
#pakemobillistrikyuk
#pakebislistrikyuk
#lebihhemat",1,"['kendara', 'listrik', 'berlalulalang']"
winz91,"Karena di luar negeri sama, seperti di Korea Selatan dan beberapa negara sudah duluan menggunakan kendaraan listrik #pakemotorlistrikyuk #pakemobillistrikyuk #pakebislistrikyuk #lebihhemat",1,"['negeri', 'korea', 'selatan', 'negara', 'duluan', 'kendara', 'listrik']"
NugrozI,Beralih ke kendaraan listrik sudah diterapkan ke negara-negara canggih Indonesia sudah mulai menerapkannya juga #pakemotorlistrikyuk #pakemobillistrikyuk #pakebislistrikyuk #lebihhemat,1,"['alih', 'kendara', 'listrik', 'terap', 'negara', 'canggih', 'indonesia', 'terap']"
mutia2196,"Belakangan ini, kendaraan listrik semakin marak digunakan oleh berbagai kalangan #pakemotorlistrikyuk #pakemobillistrikyuk  #pakebislistrikyuk #lebihhemat",1,"['kendara', 'listrik', 'marak', 'kalang']"
c_janiii,"Mau cerita beberapa kali nyobain pakai kendaraan listrik, deh. Sejauh ini uda nyobain naik dua jenis moda yang statusnya uda kendaraan listrik. First impression dari keduanya: nyaman banget! #pakemotorlistrikyuk #pakemobillistrikyuk #pakebislistrikyuk #lebihhemat",2,"['cerita', 'nyobain', 'pakai', 'kendara', 'listrik', 'nyobain', 'jenis', 'moda', 'status', 'kendara', 'listrik', 'first', 'impression', 'nyaman', 'banget']"
jokipiedby2,tadi naik Ojol pake kendaraan listrik nyaman bgt ga berisik dan mulus aja jalannya dan ngerasa tiba2 nyampe padahal baru naik😮 #pakemotorlistrikyuk #pakemobillistrikyuk #pakebislistrikyuk #lebihhemat,2,"['ojol', 'pakai', 'kendara', 'listrik', 'nyaman', 'banget', 'mulus', 'jalan']"
Mcdezan84,"Pertama kali nyoba kendaraan listrik ntu pas boncengan ama temen berangkat kerja, ga nyangka aja kalau  motor listrik ntu keren. #pakemotorlistrikyuk #pakemobillistrikyuk #pakebislistrikyuk #lebihhemat",2,"['nyoba', 'kendara', 'listrik', 'bonceng', 'temen', 'berangkat', 'kerja', 'nyangka', 'motor', 'listrik', 'keren']"
Indarti20735910,"mantap gan, cobain deh kalian naik kendaraan listrik bakal dijamin ketagihan, suara nya alus ga bising dan bikin nyaman ga sihhh, #pakemotorlistrikyuk #pakemobillistrikyuk #pakebislistrikyuk #lebihhemat",2,"['mantap', 'juragan', 'cobain', 'kendara', 'listrik', 'jamin', 'tagih', 'suara', 'alus', 'bising', 'bikin', 'nyaman']"
Indarti20735910,"nyobain kendaraan umum listrik ternyata emang senyaman itu gaesss, plus gue bisa ikut andil mengurangi polusi udara deh , keren indonesia #pakemotorlistrikyuk #pakemobillistrikyuk #pakebislistrikyuk  #lebihhemat",2,"['nyobain', 'kendara', 'listrik', 'nyata', 'emang', 'nyaman', 'gaesss', 'plus', 'andil', 'polusi', 'udara', 'keren', 'indonesia']"
sahirgabut,"Masih ngomongin tentang kendaraan listrik nih. Udah mulai pada tertarik belum? #pakemotorlistrikyuk 
#pakemobillistrikyuk
#pakebislistrikyuk
#lebihhemat",1,"['ngomongin', 'kendara', 'listrik', 'tarik']"
Anissalulu_1809,"Udah pada tau belum di Indonesia sudah mulai di galangkan pengunaan kendaraan listrik ? 
#Pakemotorlistrikyuk
#Pakemobillistrikyuk
#Pakebislistrikyuk 
#Lebihhemat",1,"['indonesia', 'galang', 'pengunaan', 'kendara', 'listrik']"
dwitarhmnia,Halo mana pengguna kendaraan listrik #pakemobillistrikyuk #lebihhemat #pakemotorlistrikyuk #pakemobillistrikyuk,1,"['halo', 'kendara', 'listrik']"
Oliviafebr,"Kenapa sih aku tuh seneng banget sekarang negara kita udah mau mengarah ke gaya hidup dengan kendaraan listrik ya manfaatnya itu loh, selain teknologinya canggih, hemat pengisian energi lagi. Keren deh. #Pakaimobillstrikyuk #pakaimotorlistrikyuk #pakaibislistrikyuk #Lebihhemat",2,"['senang', 'banget', 'negara', 'arah', 'gaya', 'hidup', 'kendara', 'listrik', 'manfaat', 'teknologi', 'canggih', 'hemat', 'isi', 'energi', 'keren']"
Oliviafebr,"sekarang ojol udah pake kendaraan listrik, kabarnya DAMRI juga bakal pake bis listrik, apa udah launching di jakarta ya? Wah excited banget aku tuh. Kendaraan listrik kan ramah lingkungan. #Pakaimobillstrikyuk #pakaimotorlistrikyuk #pakaibislistrikyuk #Lebihhemat",2,"['ojol', 'pakai', 'kendara', 'listrik', 'kabar', 'damri', 'pakai', 'habis', 'listrik', 'launching', 'jakarta', 'excited', 'banget', 'kendara', 'listrik', 'ramah', 'lingkung']"
lilis76290717,"Haii aku ada sedikit cerita nih soal kendaraan listrik, baca threadku yukk kali aja jadi sepemikiran sama aku #pakemotorlistrikyuk 
#pakemobillistrikyuk
#pakebislistrikyuk
#lebihhemat",1,"['hai', 'cerita', 'kendara', 'listrik', 'baca', 'threadku', 'yukk', 'pikir']"
Iwedflks,"Presiden Jokowi bersama jajarannya, meluncurkan isu penggunaan kendaraan listrik untuk menciptakan kondisi ikalau im yang lebih baik #pakemotorlistrikyuk #pakemobillistrikyuk #pakebislistrikyuk #lebihhemat",1,"['presiden', 'jokowi', 'jajar', 'luncur', 'isu', 'kendara', 'listrik', 'cipta', 'kondisi', 'ikalau', 'im']"
agathadefty_,"Kemaren waktu berangkat ngantor iseng liat sekitar, ternyata ada beberapa orang yang udah pake kendaraan listrik. #pakemotorlistrikyuk 
#pakemobillistrikyuk
#pakebislistrikyuk
#lebihhemat",1,"['kemaren', 'berangkat', 'pergi', 'kantor', 'iseng', 'lihat', 'nyata', 'orang', 'pakai', 'kendara', 'listrik']"
bukaanpermen,"asli gais ternyata nyaman juga naik kendaraan listrik, ga berisik, ramah lingkungan pokoknya top deh #pakemotorlistrikyuk #pakemobillistrikyuk #pakebislistrikyuk #lebihhemat",2,"['asli', 'nyata', 'nyaman', 'kendara', 'listrik', 'ramah', 'lingkung', 'pokok', 'top']"
dilasalasa4,Kalian udah pernah naik kendaraan listrik umum belum? aku pernah! mesen ojol ehh dapet yang motor listrik seneng banget #pakemotorlistrikyuk #pakemobillistrikyuk #pakebislistrikyuk #lebihhemat,2,"['kendara', 'listrik', 'mesen', 'ojol', 'ehh', 'dapet', 'motor', 'listrik', 'senang', 'banget']"
PsariJulia,"Ternyata ya kendaraan listrik ini tidak kalah gesit lho , makin jatuh cinta gw #pakemotorlistrikyuk #pakemobillistrikyuk #pakebislistrikyuk #lebihhemat",2,"['nyata', 'kendara', 'listrik', 'kalah', 'gesit', 'jatuh', 'cinta']"
Narantakaaa,"Go green, bisa dengan cara menggunakan kendaraan listrik guyyss, karena motor ini ramah lingkungan banget  tanpa polusi aslii
#pakaimotorlistrikyuk #pakaimobillistrikyuk #pakaibislitrikyuk #lebihhemat",2,"['go', 'green', 'kendara', 'listrik', 'guyyss', 'motor', 'ramah', 'lingkung', 'banget', 'polusi', 'asli']"
hupphy,"Kendaraan listrik dalam beberapa tahun terakhir memang dipilih sebagai alternatif alat transportasi. 
#pakemotorlistrikyuk #pakemobillistrikyuk #pakebislistrikyuk #lebihhemat",1,"['kendara', 'listrik', 'pilih', 'alternatif', 'alat', 'transportasi']"
JinanBunga,sudah pada tahukan kendaraan listrik itu kya gmna? #pakemotorlistrikyuk #pakemobillistrikyuk  #pakebislistrikyuk #lebihhemat,1,"['kendara', 'listrik']"
shutdefakhap,"liat juga dari review orang kendaraan listrik tu gaberisik,nyaman banget, sampe akhirnya gw nyobain sendiri dan emang benerr! 
#pakemotorlistrikyuk #pakemobillistrikyuk #pakebislistrikyuk #lebihhemat",2,"['lihat', 'tinjau', 'orang', 'kendara', 'listrik', 'gaberisik', 'nyaman', 'banget', 'nyobain', 'emang', 'benerr']"
agustin_friza,"Sob, pake kendaraan listrik itu banyak benefitnya loh #pakemotorlistrikyuk #pakemobillistrikyuk #pakebislistrikyuk #lebihhemat",1,"['sob', 'pakai', 'kendara', 'listrik', 'benefitnya']"
inazulyaa,"Keren banget!! Indonesia udah mulai familiar dengan kendaraan listrik karena bisa ngurangin emisi karbon dan juga ramah lingkungan #pakemotorlistrikyuk 
#pakemobillistrikyuk #pakebislistrikyuk #lebihhemat",2,"['keren', 'banget', 'indonesia', 'familiar', 'kendara', 'listrik', 'emisi', 'karbon', 'ramah', 'lingkung']"
Vanila_matcha,"Berharap banget Indonesia beralih ke kendaraan listrik biar ramah lingkungan, apalagi negara lain juga udah mulai nerapin ini loh #pakemotorlistrikyuk #pakemobillistrikyuk #pakebislistrikyuk #lebihhemat",2,"['harap', 'banget', 'indonesia', 'alih', 'kendara', 'listrik', 'biar', 'ramah', 'lingkung', 'negara', 'nerapin']"
surrnny,"keren, acara KTT G20 di Bali beberapa pekan lalu rupanya diwarnai dengan berbagai kendaraan listrik loh 😍
#pakemotorlistrikyuk 
#pakemobillistrikyuk
#pakebislistrikyuk
#lebihhemat",2,"['keren', 'acara', 'ktt', 'bal', 'pekan', 'rupa', 'warna', 'kendara', 'listrik']"
GebbyNurhaliza,1. pengen bgt ga sih di Indonesia pada pake kendaraan listrik pasti keren banget #pakemotorlistrikyuk #pakemobillistrikyuk #pakebislistrikyuk #lebihhemat,2,"['banget', 'indonesia', 'pakai', 'kendara', 'listrik', 'keren', 'banget']"
UlfaAuliaaa,"Mantap banget, biaya perawatan kendaraan listrik lebih murah karena kendaraan ini tidak memerlukan ganti oli, ganti busi, air radiator dan tentunya tidak perlu isi BBM#pakemotorlistrikyuk #pakemobillistrikyuk  #pakebislistrikyuk #lebihhemat",1,"['mantap', 'banget', 'biaya', 'awat', 'kendara', 'listrik', 'murah', 'kendara', 'ganti', 'oli', 'ganti', 'busi', 'air', 'radiator', 'isi', 'bbm']"
nuningyunings15,Performa kendaraan listrik gak kalah cepat dengan kendaraan yang berbahan bakar minyak loh #pakemobillistrikyuk #pakemotorlistrikyuk #pakemotorlistrikyuk #lebihhemat,1,"['performa', 'kendara', 'listrik', 'kalah', 'cepat', 'kendara', 'bahan', 'bakar', 'minyak']"
Ox_Dwictyx,"Hai hai hai,,guys mau mau bkin THREAD nih.tentang kendaraan listrik,penasaran kan?simak ya..
#pakemotorlistrikyuk #pakemobillistrikyuk #pakebislistrikyuk #lebihhemat",1,"['hai', 'kendara', 'listrik', 'penasaran', 'simak']"
kapkekcutie,"di Indonesia katanya udh ada kendaraan listrik nihh 

#pakemotorlistrikyuk #pakemobillistrikyuk #pakebislistrikyuk #lebihhemat",1,"['indonesia', 'kendara', 'listrik', 'nihh']"
liliz_nuri,"Waww, Indonesia sekarang lagi gencar ajak  masyarakat menggunakan kendaraan listrik #pakemotorlistrikyuk #pakemobillistrikyuk #pakebislistrikyuk #lebihhemat",1,"['waww', 'indonesia', 'gencar', 'ajak', 'masyarakat', 'kendara', 'listrik']"
Astiisabila_,Presiden Jokowi serius mengembangkan kendaraan listrik berbasis baterai di tanah air dan telah merancang peta jalan penggunaan kendaraan listrik sebagai alat transportasi nasional di tengah² masyarakat #pakemotorlistrikyuk #pakemobillistrikyuk #pakebislistrikyuk #lebihhemat,1,"['presiden', 'jokowi', 'serius', 'kembang', 'kendara', 'listrik', 'bas', 'baterai', 'tanah', 'air', 'rancang', 'peta', 'jalan', 'kendara', 'listrik', 'alat', 'transportasi', 'nasional', 'masyarakat']"
kucingoyen124,1.andaikan di Indonesia pada pake kendaraan listrik pasti keren banget #pakemotorlistrikyuk #pakemobillistrikyuk #pakebislistrikyuk #lebihhemat,2,"['andai', 'indonesia', 'pakai', 'kendara', 'listrik', 'keren', 'banget']"
Giantitan1,Jaman semakin maju tentu ada perubahan terasa. Salah satunya adalah teknologi kendaraan listrik #pakemotorlistrikyuk #pakemobillistrikyuk #pakebislistrikyuk #lebihhemat,1,"['jaman', 'maju', 'ubah', 'asa', 'salah', 'teknologi', 'kendara', 'listrik']"
