datetime,username,content,label
12/23/22 0:47,ayudeag,motor listrik ini worth ga sih?cape bgt ngerasain bensin,netral
12/22/22 20:30,wokehdas,Kenapa tiba tiba pengen beli motor listrik model vespa,positif
12/22/22 10:43,ariessistic,Cuma pengen beli motor listrik merk Honda kalau yg lain sih jujur belum berani.,positif
12/22/22 7:40,PRAMPYS,Transformasi masyarakat kota kita menjadi pengguna motor listrik sepertinya gak lama lagi,netral
12/21/22 23:06,adelafrhn,"Ngerasa ga sih kalau  naik motor listrik kek rasanya gampang mau jatoh, apa gue doang?",netral
12/21/22 22:47,tehijaulattee,Seneng banget baru kali ini nyobain goride yang motor listrik ‚,positif
12/21/22 16:36,dltmfk_,pertama kali bgt naik gojek motornya motor listrik lucuuk wkwk,positif
12/21/22 14:42,chiensugianto,Knapa sih belum ada motor listrik dari yamaha atau honda ?,netral
12/21/22 13:12,Marinamyy,"Motor listrik gak ada suaranya mendadak lewaaaaatt aja, kan kadang kaget tuh",netral
12/20/22 19:15,avochadoes,"rada heran tmn sekantor beli motor baru gaada bunyinya tuh knalpot, gataunya yg dia beli motor listrik ",netral
12/20/22 9:15,welaatsyuka,Ada yang udah pake motor listrik ga ya? Pgn tau review dari pemakaian pribadi,netral
12/20/22 8:00,IiiihhSapa,Pemerintah Targetkan 120 Juta Sepeda Motor RI Dikonversi Jadi Motor Listrik #WujudkanNKRIMajuKuat #SukseskanVaksinBoosterKedua,netral
12/19/22 23:45,alamisendunya,"njir gabut bgt nungguin antrian bensin kyk antrian sembako alias panjang bener woi antrian, otw beli motor listrik deh gw",positif
12/19/22 22:28,aigoyasaesang,"SERU BGT MAIN SEPEDA LISTRIK!!! 

ternyata skill bawa motor orang di qc itu masih ada",positif
12/19/22 20:09,AmirsyahEddy,BPPJS yg harusnya di subsidi bukan motor listrik...,negatif
12/19/22 11:22,peliharaannywwx,"Pertama kali pake sepeda listrik, kirain kek motor mio aja
Ternyata kek tai gassnya gk bisa stabil",negatif
12/19/22 7:52,wdartta,Ini yg bawa motor listrik lewat rumah gue udh berhasil bikin kaget 2x,netral
12/19/22 7:27,sonorafmjogja,"#SelamatPagiJogja | Tribun Jogja : Hemat kompensasi Pertalite Rp 9,48 Triliun. Kementerian ESDM Targetkan Konversi 6 Juta Motor BBM ke Listrik Hitidak 2030",netral
12/18/22 18:22,genx36545403,"Sementara itu, Menteri Pertahanan Prabowo Subianto menegaskan pemanfaatan enam ribu motor listrik tersebut akan digunakan 
untuk tiga angkatan yakni TNI AD, TNI AL dan TNI AU.

#Prabowoprestasi 
#kerjasama",netral
12/18/22 17:53,genx36545403,"Motor listrik militer yang dinamakan Electric Tactical (E-Tactical) Motor Bikemencuri perhatian Menteri Pertahanan Prabowo Subianto.

#Prabowoprestasi 
#kerjasama",netral
12/18/22 16:24,adha_izzuddin,Antusias ama motor listrik. Kayaknya bakal lebih hemat.,positif
12/18/22 9:30,taeirago,naik motor listrik bnran kurang greget. gak ada suaranya §,negatif
12/18/22 0:46,liska_ananda,"Aku perhatiin kayanya di luar negeri udah serba pakai kendaraan listrik deh, kira-kira kapan ya nyobain motor listrik di Indonesia biar lebih hemat #pakemotorlistrikyuk #pakemobillistrikyuk #pakebislistrikyuk #lebihhemat",positif
12/17/22 23:05,cihuuyys,"kek bakal seru gasi kalau motor di Indonesia diganti sama motor listrik
#pakemotorlistrikyuk #pakemobillistrikyuk
#pakebislistrikyuk
#lebihhemat",positif
12/17/22 21:20,dinajanidya,"kalau ngeliat temen-temen yang liburan ke luar negri, seru bgt liat transportasinya pada serba listrik. Indonesia juga bisa lebih keren kalau o pada ganti motor listrik #pakemotorlistrikyuk #pakemobillistrikyuk  #pakebislistrikyuk #lebihhemat",positif
12/17/22 21:02,nathaniakintan8,"jujur kaget banget ternyata di Bekasi udah ada Bus Listrik, soalnya yang biasa sliweran itu motor listrik aja, udah mulai Go Green nih Bekasi #pakemotorlistrikyuk #pakemobillistrikyuk #pakebislistrikyuk #lebihhemat",positif
12/17/22 20:54,rakyatjelita,"Gara-gara Tanteku ga bisa naik motor biasa di jalan gede, akhirnya tanteku beli sepeda listrik buat antar jemput anaknya. #pakemotorlistrikyuk #pakemobillistrikyuk #pakebislistrikyuk #lebihhemat",positif
12/17/22 19:45,ndandaa18,Bakal hemat nih kayaknya kalau aku pake motor listrik buat kuliah dan kerjaaa hihii #pakemotorlistrikyuk #pakemobillistrikyuk #pakebislistrikyuk #lebihhemat,positif
12/17/22 19:42,intania_ni,"Ternyata enak banget pakai motor listrik, alus pisan!  #pakemotorlistrikyuk 
#pakemobillistrikyuk
#pakebislistrikyuk
#lebihhemat",positif
12/17/22 18:46,bogosipoyo07,pernah naik ojol yang motor listrik. asik bangeet no berisik berisik. tarikan gasnya juga aluus #pakemotorlistrikyuk #pakemobillistrikyuk #pakebislistrikyuk #lebihhemat,positif
12/17/22 18:45,bogosipoyo07,mesinnya halus betul. enak juga pake motor listrik gak berisik! #pakemotorlistrikyuk #pakemobillistrikyuk #pakebislistrikyuk #lebihhemat,positif
12/17/22 18:04,InesMPutri,Sekarang tukang jual keliling dirumah pake motor listrik‚,netral
12/17/22 18:03,HeySevilla,Indonesia sudah keren mau beralih ke motor listrik #pakemotorlistrikyuk  #pakemobillistrikyuk #pakebislistrikyuk  #lebihhemat,positif
12/17/22 17:59,march_polymorph,"Akhir ini lagi marak benget ya yg pake motor listrik, desainnya lucu warnanya juga pada gemesin banget. #pakemotorlistrikyuk #pakemobillistrikyuk #pakebislistrikyuk #lebihhemat",positif
12/17/22 17:53,itsbiillaa,"Asyik sepertinya Indonesia sudah maju nih. Soalnya sudah serba listrik. Ditambah sudah ada motor listrik nih, keren abis... #pakemotorlistrikyuk #pakemobillistrikyuk #pakebislistrikyuk #lebihhemat",positif
12/17/22 17:14,rismamaryani,"Indonesia harus lebih maju dari negara-negara lain dong, contohnya ganti motor listrik dong hehe #pakemotorlistrikyuk #pakemobillistrikyuk  #pakebislistrikyuk #lebihhemat",positif
12/17/22 17:07,miradwiag,"Ide bagus nih kalau Indonesia juga serba listrik kayak korea yuk mulai pake motor listrik #pakemotorlistrikyuk
#pakemobillistrikyuk #pakebislistrikyuk #lebihhemat",positif
12/17/22 16:45,aukyu_CKH,"Eh di Norwegia  kendaraan udah pada serba listrik. Indonesia juga bisa , lebih cakep juga kalau pada beralih ke motor listrik #pakemotorlistrikyuk #pakemobillistrikyuk  #pakebislistrikyuk #lebihhemat",positif
12/17/22 16:40,bulanminiii,kalau di Indonesia pada ganti motor listrik kayanya bakalan keren deh #pakemotorlistrikyuk #pakemobillistrikyuk #pakebislistrikyuk #lebihhemat,positif
12/17/22 16:20,spillproduk,"Di Korea udh serba listrik. Indonesia juga bisa lebih kerenn lohh kalau pada ganti motor listrik
#pakemotorlistrikyuk #pakemobillistrikyuk
#pakebislistrikyuk #lebihhemat",positif
12/17/22 16:14,PraRatna,Di luar negri banyak yg serba listrik dan itu keren. Tp Indonesia bakal lebih keren juga kalau pada ganti motor listrik yakan #pakemotorlistrikyuk #pakemobillistrikyuk #pakebislistrikyuk #lebihhemat,positif
12/17/22 16:08,nayanika_f,"Anjrt aku naik grab tp grab motor nya listrik aneh bgt:""""",negatif
12/17/22 16:01,winz91,"Berasa tambah keren aja gitu naik motor listrik, soalnya lebih hemat dan gak berisik #pakemotorlistrikyuk #pakemobillistrikyuk #pakebislistrikyuk #lebihhemat",positif
12/17/22 15:58,iniawansore,bakal keren bgt sih kalau di Indonesia pake motor listrik kaya di luar negeri #pakemotorlistrikyuk #pakemobillistrikyuk #pakebislistrikyuk #lebihhemat,positif
12/17/22 15:57,callsmeboo,Di luar negeri udh gencar serba listrik. Indonesia yuk bisa yuk mulai beralih ke motor listrik #pakemotorlistrikyuk #pakemobillistrikyuk #pakebislistrikyuk #lebihhemat,positif
12/17/22 15:54,ArfiyanWH,"Ini ntar dunia udah 80% pake motor listrik, Indo baru buat kebijakan lengkap, dll.
Apa belum nemu makelar e buat memulai yak?
Coba udah dimulai gencar dari skrg, ntar biar ga kaget kaget banget, gitu.",positif
12/17/22 15:40,_astrophile_9,Kemaren aku abis nyobain motor listrik punya tetanggaku #pakemotorlistrikyuk #pakemobillistrikyuk  #pakebislistrikyuk #lebihhemat,netral
12/17/22 15:38,tanstefaniea,"Wahh aku langsung jatuh cinta deh sm motor listrik udh ga perlu beli bensin dan pastinya ramah lingkungan #pakemotorlistrikyuk 
#pakemobillistrikyuk #pakebislistrikyuk #lebihhemat",positif
12/17/22 15:37,willvwwerty,"Kemaren liat orang pake motor listrik, jadi pgn punya deh biar udara lebih sehat
#pakemotorlistrikyuk 
#pakemobillistrikyuk
#pakebislistrikyuk
#lebihhemat",positif
12/17/22 15:31,jiminjiminluv,"guys aku mau cerita deh, kemaren kan aku sama pacar aku abis liat liat motor listrik di sebuah toko di bandung, wah parah sih guys aku pengen banget 

#pakemotorlistrikyuk #pakemobillistrikyuk  #pakebislistrikyuk #lebihhemat",positif
12/17/22 15:29,Indarti20735910,"hari ini ngantor di nebeng temen pake motor listrik baru nya. alus tenan rekkkk, ga ada suaranya jadi bisa ngobrol tanpa ha ho ha ho #pakemotorlistrikyuk #pakemobillistrikyuk #pakebislistrikyuk 
#lebihhemat",positif
12/17/22 15:28,T3NW1N1007,"Liatin orang yang pake motor listrik, jadi pengen cobain deh #pakemotorlistrikyuk #pakemobillistrikyuk #pakebislistrikyuk #lebihhemat",positif
12/17/22 15:01,enggghogkey,"Liat orang-orang pakai motor listrik jadi kepingin banget punya juga 
#pakemotorlistrikyuk #pakemobillistrikyuk  #pakebislistrikyuk #lebihhemat",positif
12/17/22 14:59,Rahayus95645543,"Akhir ini lagi giat bgt nabung buat beli motor listrik. Bismillah semoga bisa segera kebeli motor listrik. #pakemotorlistrikyuk 
#pakemobillistrikyuk
#pakebislistrikyuk
#lebihhemat",positif
12/17/22 14:58,Narantakaaa,"Ga cuma gesit motor listrik juga irit lohh dan tentunya jika ada kerusakan onderdilnya mudah dicari dan terjangkau pastinya 
#pakaimotorlistrikyuk #pakaimobillistrikyuk #pakaibislostrikyuk #lebihhemat",positif
12/17/22 14:57,Indhiraa5,"Keren banget iih liat dari
Berita di jakarta udah mulai banyak yg ngendarai motor listrik   #pakemotorlistrikyuk
#pakemobillistrikyuk #pakebislistrikyuk #lebihhemat",positif
12/17/22 14:56,PsariJulia,"Setelah pakai motor listrik sedikit demi sedikit goals gw tecapai , karna bisa hemat dan menabung #pakemotorlistrikyuk #pakemobillistrikyuk #pakebislistrikyuk #lebihhemat",positif
12/17/22 14:52,PsariJulia,"Gw jadi lebih hemat lho setelah pakai motor listrik , uang bensin bisa di tabung #pakemotorlistrikyuk #pakemobillistrikyuk #pakebislistrikyuk #lebihhemat",positif
12/17/22 14:52,Oxsyt,"Bulan lalu ada niatan beli motor tapi pengen yg mini, Terus nemu motor listrik gemoy bgt jadi pengen #pakemotorlistrikyuk  #pakemobillistrikyuk   #pakebislistrikyuk  #lebihhemat",positif
12/17/22 14:51,PsariJulia,Tadi naek ojol motor nya listrik beneran lho suaranya alus banget #pakemotorlistrikyuk #pakemobillistrikyuk #pakebislistrikyuk #lebihhemat,positif
12/17/22 14:51,xstellajeruk,"abiss nyoba pake motor listrik om aku, ternyata enak bangett yaa entengg iritt ga capekkk #pakemotorlistrikyuk 
#pakemobillistrikyuk
#pakebislistrikyuk
#lebihhemat",positif
12/17/22 14:51,ftrdfi,"1. Tahun 2023 nanti, aku yakin motor listrik bakalan jadi kendaraan yang paling dicari. #pakemotorlistrikyuk #pakemobillistrikyuk #pakebislistrikyuk #lebihhemat",positif
12/17/22 14:50,linas030,"Udah banyak negara yang serba listrik. Indonesia pasti keren kalau ganti ke motor listrik #pakemotorlistrikyuk
#pakemobillistrikyuk
#pakebislistrikyuk
#lebihhemat",positif
12/17/22 14:49,mallikatu,"Kemaren iseng2 nyobain naik ojek online yang pake motor listrik, asli nyaman parah #pakemotorlistrikyuk #pakemobillistrikyuk  #pakebislistrikyuk #lebihhemat",positif
12/17/22 14:48,julietgadungan,Kemarin aku udah nyobain pakai motor listrik buat ke kantor. #pakemotorlistrikyuk #pakemobillistrikyuk  #pakebislistrikyuk #lebihhemat,netral
12/17/22 14:43,nadyaus,Sekarang bisa jadi lebih keren kalau o pada ganti motor listrik #pakemotorlistrikyuk #pakemobillistrikyuk  #pakebislistrikyuk #lebihhemat,positif
12/17/22 14:42,Achielax_,"Ini si bener"" buat betah naik motor listrik ya. Karena bener"" ga bising dan ramah lingkungan juga. Mana getarannya ga ada weh. Ini nyaman banget si asli.
#pakemotorlistrikyuk 
#pakemobillistrikyuk
#pakebislistrikyuk
#lebihhemat",positif
12/17/22 14:36,71ndh4,kepikiran lagi ama yg namanya motor listrik hah #pakemotorlistrikyuk #pakemobillistrikyuk #pakebislistrikyuk #lebihhemat,netral
12/17/22 14:32,diannuraenik,"kalau o lagi vacation k Pangandaran, disana banyak bgt motor listrik untuk wisatawan. Kayanya kalau o seluruh Indonesia pada ganti motor listrik, keren juga yaa   #pakemotorlistrikyuk 
#pakemobillistrikyuk  
#pakebislistrikyuk 
#lebihhemat",positif
12/17/22 14:31,nuningyunings15,Pas di jalan tadi aku ketemu motor listrik ternyata gak berisik ya guys #pakemobillistrikyuk #pakemotorlistrikyuk #pakemobillistrikyuk #lebihhemat,netral
12/17/22 14:29,annisa_nisa,Kendaraan listrik kayaknya lagi nge-tren di belahan dunia manapun ya guys? Keren banget nih kalau o kita pada ganti motor listrik #pakemotorlistrikyuk #pakemobillistrikyuk  #pakebislistrikyuk #lebihhemat,positif
12/17/22 14:27,___rlii,"Seneng banget kalau ketemu motor listrik di jalan, suaranya senyap bener #pakemotorlistrikyuk #pakemobillistrikyuk  #pakebislistrikyuk #lebihhemat",positif
12/17/22 14:26,UlfaAuliaaa,"Awal cobak motor listrik agak aneh, suaranya tidak ada, yaiyalah namanya juga pake listrik. Over all, ini keren sih#pakemotorlistrikyuk #pakemobillistrikyuk  #pakebislistrikyuk #lebihhemat",positif
12/17/22 14:25,lovitmineral,Indonesia yuk bsa mengikuti tetatidak sebelah yg udh mulai aware sama motor listrik biar udara negeri kita ga banyak polusinya dan lebih hemat pastinya #pakemotorlistrikyuk #pakemobillistrikyuk  #pakebislistrikyuk #lebihhemat,positif
12/17/22 14:24,cutfiraa_,Di Indonesia kalau  pada ganti motor listrik pasti lebih keren dari Korea nihhh! soalnya di Korea kan udah serba listrik yaak #pakemotorlistrikyuk #pakemobillistrikyuk  #pakebislistrikyuk #lebihhemat,positif
12/17/22 14:24,BernadettaInes,Di Korea udh serba listrik. Indonesia juga bisa lebih keren kalau o pada ganti motor listrik #pakemotorlistrikyuk #pakemobillistrikyuk #pakebislistrikyuk #lebihhemat,positif
12/17/22 14:24,UlfaAuliaaa,"Kerennn!! Kabar gembira buat kamu yang hendak membeli motor listrik. Ya, motor listrik merupakan kendaraan bebas pajak.#pakemotorlistrikyuk #pakemobillistrikyuk  #pakebislistrikyuk #lebihhemat",positif
12/17/22 14:21,nclverst,eh disini ada yg punya motor listrik ga si? keren dah pasti kalau punya  #pakemotorlistrikyuk #pakemobillistrikyuk  #pakebislistrikyuk #lebihhemat,positif
12/17/22 14:20,noteadit,"Apalagi udah banyak merk bisa jadi pilihan buat bawa pulang motor listrik, udah gaperlu bingung lagi beralih ke kendaraan listrik #pakemotorlistrikyuk #pakemobillistrikyuk #pakebislistrikyuk #lebihhemat",positif
12/17/22 14:20,VtreeWinxx48,Ternyata nih kalau Di Korea udh pada serba listrik lho. Negeriku Indonesia juga pasti bisa lebih Keren lagi kalau o bisa beralih ganti motor listrik #pakemotorlistrikyuk #pakemobillistrikyuk  #pakebislistrikyuk #lebihhemat,positif
12/17/22 14:19,UlfaAuliaaa,"Secara keseharian (motor listrik) bisa lebih irit 75 persen dalam sehari dibandingkan dengan motor BBM. Wah, kalau  begini sih berkurang konsumtif pengeluaran gue#pakemotorlistrikyuk #pakemobillistrikyuk  #pakebislistrikyuk #lebihhemat",netral
12/17/22 14:17,arwafda,"Pulang kerja naik ojol yang pake motor listrik waw rasanya beda bgt ya, gak bising dan getar gitu bahkan hampir
sama sekali ga ngeluarin suara, tenang bgt rasanya dijalanan 
#pakemotorlistrikyuk 
#pakemobillistrikyuk
#pakebislistrikyuk
#lebihhemat",positif
12/17/22 14:17,DemaDwi,Aware gak sama keberlanjutan energi dimasa mendatang? kalau ya yuk ganti pake motor listrik #pakemobillistrikyuk #pakemotorlistrikyuk #pakebislistrikyuk #lebihhemat,positif
12/17/22 14:16,putripujiastti,"Jujur, Ternyata pakai motor listrik senyaman itu ya #pakemotorlistrikyuk #pakemobillistrikyuk #pakebislistrikyuk #lebihhemat",positif
12/17/22 14:16,myonlybobae,"Ayoo buat udara Indonesia semakin sehat, dengan cara beralih ke motor listrik #pakemotorlistrikyuk #pakemobillistrikyuk  #pakebislistrikyuk #lebihhemat",positif
12/17/22 14:15,Itsmefaww,"Kendaraan motor listrik sepertinya bakal jadi kesayangan emak emak yg sering ngeluh bbm naik nih.. ya ga, sih?? #pakemotorlistrikyuk #pakemobillistrikyuk #pakebislistrikyuk #lebihhemat",netral
12/17/22 14:15,Narantakaaa,Kebayang deh kalau pakai motor listrik tidak ribet ganti oli mesin setiap beberapa bulan sekali #pakaimotorlistrikyuk #pakaimobillistrikyuk #pakaibislistrikyuk #lebihhemat,positif
12/17/22 14:12,renuuarinta,"Indonesia bisa nih contoh negara Korea yang udah serba listrik, keren juga kalau di Indonesia pada pake motor listrik jadi ramah lingkungan dan mengurangi pencermaran udara di jalanan juga #pakemotorlistrikyuk #pakemobillistrikyuk  #pakebislistrikyuk #lebihhemat",positif
12/17/22 14:10,chnisaalw,"kalau dipikir2, Indonesia keren banget lho kalau pada ganti jadi motor listrik #pakemotorlistrikyuk #pakemobillistrikyuk  #pakebislistrikyuk #lebihhemat",positif
12/17/22 14:10,stobelic,Seneng banget makin hari makin banyak orang yang beralih ke motor listrik itu tandanya orang-orang udah pada aware untuk go green #pakemotorlistrikyuk #pakemobillistrikyuk #pakebislistrikyuk #lebihhemat,positif
12/17/22 14:07,ekainayatii,"Baru tau ada motor listrik di Indonesia, udah kayak di korea aja yah . Keren banget  #pakemotorlistrikyuk #pakemobillistrikyuk  #pakebislistrikyuk #lebihhemat",positif
12/17/22 14:06,fmeidffa,"Di Indonesia kendaraan sepeda motor listrik udah mulai banyak yang pake nih
#pakemotorlistrikyuk #pakemobillistrikyuk  #pakebislistrikyuk #lebihhemat",netral
12/17/22 14:04,oeowew,"akhir akhir ini motor listrik semakin banyak di minati di Indonesia, keren banget kalau pada ganti motor listrik! #pakemotorlistrikyuk #pakemobillistrikyuk  #pakebislistrikyuk #lebihhemat",positif
12/17/22 14:03,niakim963,"Jadi kemarin tuh order grab kan, pas datang
loh ko motor listrik sempet ragu awal nya karna
bentuknya, tp pas naik gilaaa asik banget loh
#pakemotorlistrikyuk #pakemobillistrikyuk
#pakebislistrikyuk #lebihhemat",positif
